"","V1","V2"
"SS2_16_384:D18_unique.bam",-1.40607619285583,-3.5489513874054
"SS2_16_384:D20_unique.bam",-2.15340614318848,-5.63667488098145
"SS2_16_384:D19_unique.bam",-2.3627872467041,-6.4109263420105
"SS2_16_384:D21_unique.bam",-1.3879302740097,-4.21043109893799
"SS2_16_384:D22_unique.bam",-2.22404909133911,-6.83736324310303
"SS2_16_384:D23_unique.bam",-1.57165169715881,-3.99162578582764
"SS2_16_384:D24_unique.bam",3.91679406166077,-2.27050948143005
"SS2_16_384:E1_unique.bam",9.22757816314697,-7.49756288528442
"SS2_16_384:E3_unique.bam",11.7322416305542,-7.46327924728394
"SS2_16_384:E2_unique.bam",5.74324989318848,-5.64727210998535
"SS2_16_384:E4_unique.bam",-1.43307137489319,-4.91429662704468
"SS2_16_384:E6_unique.bam",11.3537673950195,-7.88814306259155
"SS2_16_384:E7_unique.bam",9.88795757293701,-8.93362522125244
"SS2_16_384:E8_unique.bam",11.6189088821411,-7.33629417419434
"SS2_16_384:E9_unique.bam",11.147759437561,-7.38098096847534
"SS2_16_384:E11_unique.bam",6.12166357040405,-6.14301300048828
"SS2_16_384:E10_unique.bam",11.1734952926636,-8.22013473510742
"SS2_16_384:E12_unique.bam",9.43014717102051,-7.460045337677
"SS2_16_384:E14_unique.bam",-2.37310385704041,-5.34484243392944
"SS2_16_384:E13_unique.bam",-0.930215656757355,-1.98635840415955
"SS2_16_384:E17_unique.bam",-1.70658767223358,-6.08003377914429
"SS2_16_384:E16_unique.bam",5.51682281494141,-4.47492790222168
"SS2_16_384:E15_unique.bam",5.17651271820068,-2.89141893386841
"SS2_16_384:E18_unique.bam",-1.92876577377319,-5.74978733062744
"SS2_16_384:E19_unique.bam",-2.07767486572266,-5.55188083648682
"SS2_16_384:E22_unique.bam",4.64124011993408,-2.57110857963562
"SS2_16_384:E23_unique.bam",5.88694334030151,-5.75633096694946
"SS2_16_384:E24_unique.bam",-1.65700137615204,-4.15359497070312
"SS2_16_384:F1_unique.bam",8.72488117218018,-7.91249418258667
"SS2_16_384:F3_unique.bam",10.4230489730835,-7.84380197525024
"SS2_16_384:F4_unique.bam",5.80462217330933,-5.56393909454346
"SS2_16_384:F5_unique.bam",8.49141979217529,-7.48666763305664
"SS2_16_384:F6_unique.bam",9.97008895874023,-7.66822004318237
"SS2_16_384:F7_unique.bam",9.44006252288818,-8.0509557723999
"SS2_16_384:F8_unique.bam",11.3709583282471,-7.23408126831055
"SS2_16_384:F9_unique.bam",10.97523021698,-7.77935981750488
"SS2_16_384:F11_unique.bam",5.11227369308472,-3.96323084831238
"SS2_16_384:F12_unique.bam",10.0728979110718,-8.98992347717285
"SS2_16_384:F13_unique.bam",-2.25010633468628,-5.89490175247192
"SS2_16_384:F15_unique.bam",-1.74504482746124,-5.82102251052856
"SS2_16_384:F14_unique.bam",-2.2906756401062,-6.3857250213623
"SS2_16_384:F17_unique.bam",9.87366390228271,-8.75044250488281
"SS2_16_384:F16_unique.bam",1.89840233325958,-1.59134769439697
"SS2_16_384:F18_unique.bam",1.12217307090759,-1.2411003112793
"SS2_16_384:F19_unique.bam",5.41322946548462,-4.6343092918396
"SS2_16_384:F20_unique.bam",-1.48940348625183,-4.75967931747437
"SS2_16_384:F21_unique.bam",5.27173185348511,-3.84871768951416
"SS2_16_384:F23_unique.bam",2.59582996368408,-1.87601757049561
"SS2_16_384:F24_unique.bam",-2.10206723213196,-6.52077722549438
"SS2_16_384:G2_unique.bam",7.3643741607666,-6.86498975753784
"SS2_16_384:G1_unique.bam",6.01916694641113,-5.80586814880371
"SS2_16_384:G3_unique.bam",10.1763591766357,-7.59335041046143
"SS2_16_384:G5_unique.bam",6.62679386138916,-6.64759016036987
"SS2_16_384:G6_unique.bam",11.0818548202515,-8.41961765289307
"SS2_16_384:G7_unique.bam",10.7663116455078,-7.90314769744873
"SS2_16_384:G9_unique.bam",8.13338088989258,-6.91736030578613
"SS2_16_384:G10_unique.bam",5.87575626373291,-5.75946140289307
"SS2_16_384:G11_unique.bam",6.97312641143799,-6.75627660751343
"SS2_16_384:G12_unique.bam",10.3986368179321,-9.06779384613037
"SS2_16_384:G13_unique.bam",3.06326079368591,-1.99803614616394
"SS2_16_384:G14_unique.bam",5.3247652053833,-4.44015789031982
"SS2_16_384:G15_unique.bam",5.3837742805481,-4.05409383773804
"SS2_16_384:G17_unique.bam",0.522508919239044,-0.835148990154266
"SS2_16_384:G16_unique.bam",4.06797933578491,-2.38935256004333
"SS2_16_384:G18_unique.bam",-2.15440535545349,-6.85426712036133
"SS2_16_384:G19_unique.bam",3.68475198745728,-2.30813026428223
"SS2_16_384:G20_unique.bam",-1.36939215660095,-5.13672876358032
"SS2_16_384:G21_unique.bam",-4.30740928649902,-5.3983154296875
"SS2_16_384:G22_unique.bam",-1.35395479202271,-4.68476343154907
"SS2_16_384:G23_unique.bam",5.13226127624512,-4.18193054199219
"SS2_16_384:G24_unique.bam",-0.574272572994232,-1.87213397026062
"SS2_16_384:H2_unique.bam",9.12419700622559,-8.23666763305664
"SS2_16_384:H3_unique.bam",-2.12010669708252,-6.69643878936768
"SS2_16_384:H4_unique.bam",5.5368127822876,-4.78438138961792
"SS2_16_384:H5_unique.bam",5.55192184448242,-4.40374231338501
"SS2_16_384:H6_unique.bam",11.6839065551758,-7.33080959320068
"SS2_16_384:H8_unique.bam",10.2512216567993,-8.82559967041016
"SS2_16_384:H7_unique.bam",10.3245973587036,-8.38473320007324
"SS2_16_384:H9_unique.bam",9.80258560180664,-7.58594036102295
"SS2_16_384:H10_unique.bam",11.6470203399658,-7.46022462844849
"SS2_16_384:H11_unique.bam",8.16442394256592,-6.80323123931885
"SS2_16_384:H12_unique.bam",5.46544122695923,-4.84311628341675
"SS2_16_384:H14_unique.bam",1.57092297077179,-0.662891447544098
"SS2_16_384:H13_unique.bam",-2.53113126754761,-6.07729530334473
"SS2_16_384:H16_unique.bam",-1.4351909160614,-5.05547523498535
"SS2_16_384:H17_unique.bam",-1.83640336990356,-6.2712984085083
"SS2_16_384:H21_unique.bam",1.52424216270447,-1.44476902484894
"SS2_16_384:H19_unique.bam",-1.98566627502441,-4.89664602279663
"SS2_16_384:H20_unique.bam",-2.13583397865295,-6.4109992980957
"SS2_16_384:H24_unique.bam",5.25385141372681,-2.90196800231934
"SS2_16_384:I1_unique.bam",8.82547664642334,-7.48194456100464
"SS2_16_384:I2_unique.bam",9.80781364440918,-8.55336380004883
"SS2_16_384:I4_unique.bam",-2.23877835273743,-6.61978054046631
"SS2_16_384:I5_unique.bam",6.28401136398315,-6.29921388626099
"SS2_16_384:I3_unique.bam",11.1582021713257,-8.55467319488525
"SS2_16_384:I8_unique.bam",10.5000905990601,-8.39855289459229
"SS2_16_384:I7_unique.bam",10.2164640426636,-7.60860347747803
"SS2_16_384:I10_unique.bam",10.3168163299561,-8.75850009918213
"SS2_16_384:I9_unique.bam",6.54836797714233,-6.54558134078979
"SS2_16_384:I11_unique.bam",5.77329015731812,-5.5262508392334
"SS2_16_384:I12_unique.bam",6.01024484634399,-5.96490287780762
"SS2_16_384:I13_unique.bam",1.47314238548279,-1.152583360672
"SS2_16_384:I14_unique.bam",-1.70455598831177,-4.56056928634644
"SS2_16_384:I16_unique.bam",-1.72743082046509,-3.86560773849487
"SS2_16_384:I15_unique.bam",5.47121334075928,-4.39325618743896
"SS2_16_384:I18_unique.bam",0.340714663267136,-0.89566844701767
"SS2_16_384:I17_unique.bam",4.86267042160034,-2.99303603172302
"SS2_16_384:I19_unique.bam",-1.97569489479065,-5.41192245483398
"SS2_16_384:I20_unique.bam",5.3412013053894,-4.64373970031738
"SS2_16_384:I22_unique.bam",-2.41651153564453,-6.18092679977417
"SS2_16_384:I21_unique.bam",5.31694078445435,-3.93646812438965
"SS2_16_384:I24_unique.bam",-1.87554681301117,-4.83954238891602
"SS2_16_384:I23_unique.bam",-1.1087304353714,-2.16679859161377
"SS2_16_384:J1_unique.bam",10.3490619659424,-9.06456565856934
"SS2_16_384:J2_unique.bam",6.84418725967407,-6.7841362953186
"SS2_16_384:J3_unique.bam",6.07708358764648,-6.02658653259277
"SS2_16_384:J6_unique.bam",11.4844455718994,-6.99177360534668
"SS2_16_384:J5_unique.bam",10.1832075119019,-8.88047695159912
"SS2_16_384:J7_unique.bam",10.9608192443848,-8.43920612335205
"SS2_16_384:J8_unique.bam",10.7345771789551,-8.14520454406738
"SS2_16_384:J9_unique.bam",11.7610445022583,-7.61416625976562
"SS2_16_384:J10_unique.bam",5.71723651885986,-5.30020093917847
"SS2_16_384:J11_unique.bam",7.46983051300049,-6.88907814025879
"SS2_16_384:J12_unique.bam",10.362720489502,-8.4620189666748
"SS2_16_384:J13_unique.bam",-0.303452670574188,-1.23910486698151
"SS2_16_384:J14_unique.bam",5.34460306167603,-4.67223834991455
"SS2_16_384:J15_unique.bam",5.60366010665894,-5.14334964752197
"SS2_16_384:J16_unique.bam",-1.59087693691254,-4.42381000518799
"SS2_16_384:J17_unique.bam",5.18776273727417,-3.80432415008545
"SS2_16_384:J18_unique.bam",1.44214558601379,-0.904381632804871
"SS2_16_384:J19_unique.bam",1.50699841976166,-0.78807520866394
"SS2_16_384:J20_unique.bam",4.98867464065552,-3.2340145111084
"SS2_16_384:J21_unique.bam",5.36768484115601,-4.0834527015686
"SS2_16_384:J23_unique.bam",-1.63887870311737,-5.29665470123291
"SS2_16_384:J22_unique.bam",-0.25715035200119,-0.967070162296295
"SS2_16_384:K1_unique.bam",8.80699062347412,-7.73396825790405
"SS2_16_384:K2_unique.bam",10.6280107498169,-8.85842323303223
"SS2_16_384:K3_unique.bam",-1.35088932514191,-4.77242946624756
"SS2_16_384:K4_unique.bam",6.45750331878662,-6.44498348236084
"SS2_16_384:K6_unique.bam",11.2063808441162,-7.48770809173584
"SS2_16_384:K5_unique.bam",5.09379625320435,-2.87865734100342
"SS2_16_384:K7_unique.bam",7.88005018234253,-7.12153100967407
"SS2_16_384:K8_unique.bam",5.5691933631897,-4.50961208343506
"SS2_16_384:K9_unique.bam",11.3384113311768,-8.02840328216553
"SS2_16_384:K10_unique.bam",7.60669422149658,-7.00431060791016
"SS2_16_384:K11_unique.bam",11.0032215118408,-7.9686918258667
"SS2_16_384:K12_unique.bam",10.4513854980469,-8.6459321975708
"SS2_16_384:K14_unique.bam",-1.70109236240387,-5.0634298324585
"SS2_16_384:K15_unique.bam",5.37813234329224,-3.05163073539734
"SS2_16_384:K16_unique.bam",5.16574239730835,-2.98979926109314
"SS2_16_384:K18_unique.bam",5.08235549926758,-2.83271503448486
"SS2_16_384:K17_unique.bam",-1.29936575889587,-4.58613061904907
"SS2_16_384:K19_unique.bam",5.19490480422974,-4.23650741577148
"SS2_16_384:K20_unique.bam",-1.32532012462616,-4.44083595275879
"SS2_16_384:K21_unique.bam",-1.4595365524292,-4.16646337509155
"SS2_16_384:K22_unique.bam",-2.1993556022644,-5.73637104034424
"SS2_16_384:K24_unique.bam",0.509907245635986,-0.789355754852295
"SS2_16_384:K23_unique.bam",-2.38958716392517,-6.80001783370972
"SS2_16_384:L1_unique.bam",8.96637725830078,-7.45059442520142
"SS2_16_384:L2_unique.bam",11.3987636566162,-7.18658351898193
"SS2_16_384:L3_unique.bam",8.15906715393066,-7.16992616653442
"SS2_16_384:L4_unique.bam",8.55539226531982,-7.02381277084351
"SS2_16_384:L5_unique.bam",5.50817632675171,-4.59480667114258
"SS2_16_384:L6_unique.bam",11.2064008712769,-7.94777488708496
"SS2_16_384:L7_unique.bam",9.92938423156738,-9.01607990264893
"SS2_16_384:L8_unique.bam",8.87088203430176,-7.75186347961426
"SS2_16_384:L9_unique.bam",7.1095986366272,-6.85392427444458
"SS2_16_384:L11_unique.bam",8.64633274078369,-7.83698558807373
"SS2_16_384:L10_unique.bam",10.865273475647,-8.45531940460205
"SS2_16_384:L12_unique.bam",11.0101022720337,-7.48257398605347
"SS2_16_384:L13_unique.bam",-1.44442546367645,-3.48121547698975
"SS2_16_384:L14_unique.bam",4.9482216835022,-2.69672179222107
"SS2_16_384:L15_unique.bam",-2.43630862236023,-6.51371812820435
"SS2_16_384:L16_unique.bam",-1.93947100639343,-6.26851224899292
"SS2_16_384:L17_unique.bam",5.16136121749878,-2.9880154132843
"SS2_16_384:L18_unique.bam",1.7620462179184,-1.05499494075775
"SS2_16_384:L19_unique.bam",-1.35913801193237,-4.46500205993652
"SS2_16_384:L20_unique.bam",-1.70050859451294,-5.61730003356934
"SS2_16_384:L22_unique.bam",-2.04604768753052,-6.60813283920288
"SS2_16_384:L24_unique.bam",-1.47689878940582,-4.23996257781982
"SS2_16_384:L23_unique.bam",5.31451988220215,-3.08269906044006
"SS2_16_384:M1_unique.bam",11.3202438354492,-7.74235057830811
"SS2_16_384:M3_unique.bam",6.86413431167603,-6.70046949386597
"SS2_16_384:M4_unique.bam",10.4320783615112,-8.6255054473877
"SS2_16_384:M6_unique.bam",5.70131874084473,-5.24218845367432
"SS2_16_384:M7_unique.bam",10.5987205505371,-7.79525136947632
"SS2_16_384:M5_unique.bam",9.98392772674561,-8.96450424194336
"SS2_16_384:M8_unique.bam",10.3346662521362,-8.66723823547363
"SS2_16_384:M9_unique.bam",8.67702388763428,-7.61053800582886
"SS2_16_384:M10_unique.bam",8.70125198364258,-7.5415620803833
"SS2_16_384:M11_unique.bam",11.0882978439331,-8.42738723754883
"SS2_16_384:M13_unique.bam",3.42459201812744,-2.1210081577301
"SS2_16_384:M12_unique.bam",9.24497222900391,-7.66355752944946
"SS2_16_384:M14_unique.bam",4.95544719696045,-2.70680499076843
"SS2_16_384:M15_unique.bam",5.53124046325684,-4.79799842834473
"SS2_16_384:M17_unique.bam",5.22577524185181,-3.85295653343201
"SS2_16_384:M16_unique.bam",5.18859100341797,-4.09029579162598
"SS2_16_384:M19_unique.bam",2.56743192672729,-2.03602313995361
"SS2_16_384:M20_unique.bam",0.820240914821625,-0.81466156244278
"SS2_16_384:M21_unique.bam",-1.38657236099243,-3.44673013687134
"SS2_16_384:M22_unique.bam",-1.60607767105103,-4.52282762527466
"SS2_16_384:M23_unique.bam",1.3430483341217,-0.780285060405731
"SS2_16_384:M24_unique.bam",5.30005645751953,-3.45073390007019
"SS2_16_384:N1_unique.bam",6.42800617218018,-6.49033975601196
"SS2_16_384:N3_unique.bam",10.1423845291138,-7.76007747650146
"SS2_16_384:N2_unique.bam",-2.54804062843323,-6.36105346679688
"SS2_16_384:N4_unique.bam",9.78354740142822,-8.82135772705078
"SS2_16_384:N5_unique.bam",6.4450831413269,-6.39872026443481
"SS2_16_384:N6_unique.bam",10.1186943054199,-8.61580085754395
"SS2_16_384:N7_unique.bam",10.7457914352417,-8.70757484436035
"SS2_16_384:N8_unique.bam",9.86563014984131,-8.54501533508301
"SS2_16_384:N9_unique.bam",8.70671367645264,-7.32623958587646
"SS2_16_384:N10_unique.bam",7.57190084457397,-6.8367338180542
"SS2_16_384:N13_unique.bam",-2.16021919250488,-5.44889879226685
"SS2_16_384:N12_unique.bam",5.83581686019897,-5.39427900314331
"SS2_16_384:N11_unique.bam",-1.69925308227539,-4.1883692741394
"SS2_16_384:N14_unique.bam",3.946946144104,-2.34317874908447
"SS2_16_384:N15_unique.bam",-2.25608682632446,-5.88327932357788
"SS2_16_384:N16_unique.bam",-2.25010776519775,-6.67343091964722
"SS2_16_384:N18_unique.bam",1.88869214057922,-1.3760929107666
"SS2_16_384:N17_unique.bam",5.23273611068726,-3.76542806625366
"SS2_16_384:N20_unique.bam",-1.5774998664856,-4.4233865737915
"SS2_16_384:N21_unique.bam",-0.735438287258148,-0.757890403270721
"SS2_16_384:N22_unique.bam",-2.2690863609314,-4.24956560134888
"SS2_16_384:N24_unique.bam",1.07955968379974,-0.752850413322449
"SS2_16_384:N23_unique.bam",5.63868427276611,-5.1762843132019
"SS2_16_384:O1_unique.bam",11.6500911712646,-7.75767087936401
"SS2_16_384:O2_unique.bam",5.6650447845459,-5.07541370391846
"SS2_16_384:O3_unique.bam",11.2592992782593,-7.55839729309082
"SS2_16_384:O4_unique.bam",10.2887725830078,-8.70399951934814
"SS2_16_384:O6_unique.bam",6.25799036026001,-6.14453840255737
"SS2_16_384:O5_unique.bam",8.75020027160645,-7.76087141036987
"SS2_16_384:O7_unique.bam",5.6257061958313,-5.21026992797852
"SS2_16_384:O8_unique.bam",10.7224349975586,-8.80170440673828
"SS2_16_384:O9_unique.bam",6.29969882965088,-6.32119655609131
"SS2_16_384:O10_unique.bam",9.98534870147705,-8.81181240081787
"SS2_16_384:O11_unique.bam",9.70683193206787,-8.53796291351318
"SS2_16_384:O12_unique.bam",8.74172782897949,-7.48898935317993
"SS2_16_384:O13_unique.bam",-2.59117531776428,-4.93408918380737
"SS2_16_384:O14_unique.bam",-1.95853972434998,-6.10335254669189
"SS2_16_384:O15_unique.bam",-0.33999502658844,-1.28856229782104
"SS2_16_384:O16_unique.bam",4.77326726913452,-2.64629745483398
"SS2_16_384:O17_unique.bam",-1.55939853191376,-4.7618989944458
"SS2_16_384:O18_unique.bam",5.18235111236572,-2.93220520019531
"SS2_16_384:O19_unique.bam",-0.979540228843689,-1.8290581703186
"SS2_16_384:O20_unique.bam",5.75024318695068,-5.26232290267944
"SS2_16_384:O22_unique.bam",5.40408277511597,-4.18188571929932
"SS2_16_384:O23_unique.bam",-2.39245533943176,-5.8228120803833
"SS2_16_384:O24_unique.bam",5.15254163742065,-3.33975124359131
"SS2_16_384:P1_unique.bam",10.5033683776855,-8.46402359008789
"SS2_16_384:P2_unique.bam",9.2306489944458,-7.4010214805603
"SS2_16_384:P3_unique.bam",11.1880855560303,-7.81786012649536
"SS2_16_384:P4_unique.bam",10.8085298538208,-7.57754039764404
"SS2_16_384:P5_unique.bam",8.85346221923828,-7.22422742843628
"SS2_16_384:P9_unique.bam",8.90292549133301,-7.45451021194458
"SS2_16_384:P10_unique.bam",10.6785192489624,-8.73527336120605
"SS2_16_384:P11_unique.bam",10.9658346176147,-8.448073387146
"SS2_16_384:P12_unique.bam",9.11687564849854,-7.73319721221924
"SS2_16_384:P13_unique.bam",-1.6158686876297,-5.39468860626221
"SS2_16_384:P14_unique.bam",-2.31490445137024,-6.70186424255371
"SS2_16_384:P15_unique.bam",5.15325403213501,-4.09791803359985
"SS2_16_384:P17_unique.bam",5.31532907485962,-4.31690406799316
"SS2_16_384:P16_unique.bam",-0.669334590435028,-1.94223833084106
"SS2_16_384:P19_unique.bam",-1.3500452041626,-4.97914266586304
"SS2_16_384:P21_unique.bam",-1.41885542869568,-4.55008316040039
"SS2_16_384:P22_unique.bam",-1.2866575717926,-3.68209171295166
"SS2_16_767:F9_unique.bam",-0.0409695208072662,-1.40584063529968
"SS2_16_767:G9_unique.bam",-0.410079330205917,-1.88252449035645
"SS2_16_767:J1_unique.bam",-0.0777329877018929,-1.43223130702972
"SS2_16_767:J11_unique.bam",0.999081790447235,0.651422441005707
"SS2_16_767:M12_unique.bam",1.284632563591,0.257385462522507
"SS2_16_767:N13_unique.bam",1.04515373706818,0.436129152774811
"SS2_16_767:P14_unique.bam",-8.38515853881836,1.08738660812378
"SS2_16_767:P22_unique.bam",-7.05279207229614,4.39291906356812
"SS2_17_435:F22_unique.bam",-7.27001285552979,4.46426010131836
"SS2_17_435:K21_unique.bam",-6.86648654937744,4.5001049041748
"SS2_17_435:L10_unique.bam",-8.80128955841064,2.18907642364502
"SS2_17_435:M14_unique.bam",-7.33121109008789,4.46708059310913
"SS2_17_435:N11_unique.bam",-8.92663860321045,2.08138585090637
"SS2_17_435:N10_unique.bam",-7.71769523620605,4.48332977294922
"SS2_17_435:N24_unique.bam",-6.58217144012451,3.10680198669434
"SS2_17_435:O3_unique.bam",-8.42265796661377,3.20169758796692
"SS2_17_435:P4_unique.bam",-8.80943393707275,1.68581354618073
"SS2_18_107:A10_unique.bam",-5.37472200393677,-2.09404706954956
"SS2_18_107:A6_unique.bam",-3.45716023445129,-1.821662068367
"SS2_18_107:B3_unique.bam",-5.63202047348022,-2.22762203216553
"SS2_18_107:A22_unique.bam",-3.97966814041138,-0.530389666557312
"SS2_18_107:A18_unique.bam",-6.52958011627197,-1.84547233581543
"SS2_18_107:B2_unique.bam",-5.02052307128906,-0.39106547832489
"SS2_18_107:A19_unique.bam",-5.37853527069092,-2.69183850288391
"SS2_18_107:A14_unique.bam",-6.17879962921143,0.240927845239639
"SS2_18_107:A20_unique.bam",-5.04377794265747,-2.95626258850098
"SS2_18_107:B6_unique.bam",-1.38384652137756,-0.647820830345154
"SS2_18_107:A23_unique.bam",-1.96934103965759,-0.165668800473213
"SS2_18_107:B8_unique.bam",-1.11523151397705,-0.852512538433075
"SS2_18_107:B9_unique.bam",-6.87384843826294,0.665466785430908
"SS2_18_107:C4_unique.bam",-4.02476406097412,0.484378427267075
"SS2_18_107:B12_unique.bam",-5.18418741226196,-2.19867134094238
"SS2_18_107:B14_unique.bam",-6.36380100250244,-3.14026951789856
"SS2_18_107:B16_unique.bam",-4.23399448394775,-0.611758649349213
"SS2_18_107:B20_unique.bam",-5.56897020339966,-2.12213134765625
"SS2_18_107:B19_unique.bam",-5.8419623374939,0.401875793933868
"SS2_18_107:C13_unique.bam",-5.95230627059937,-1.30908560752869
"SS2_18_107:C6_unique.bam",-1.66274797916412,0.0253314562141895
"SS2_18_107:C2_unique.bam",2.76426839828491,1.17220890522003
"SS2_18_107:B21_unique.bam",-5.0667552947998,-0.073060154914856
"SS2_18_107:C7_unique.bam",-4.04419660568237,-1.43723785877228
"SS2_18_107:C5_unique.bam",1.59579253196716,1.09921479225159
"SS2_18_107:C17_unique.bam",-4.33055019378662,0.667304694652557
"SS2_18_107:C23_unique.bam",-5.31536483764648,-3.36622309684753
"SS2_18_107:C21_unique.bam",-3.6551468372345,-1.41885221004486
"SS2_18_107:D3_unique.bam",-6.41639089584351,0.053910456597805
"SS2_18_107:C16_unique.bam",-5.34257173538208,1.09080982208252
"SS2_18_107:D9_unique.bam",-5.85044717788696,1.02661240100861
"SS2_18_107:D1_unique.bam",-0.716672420501709,-1.64125597476959
"SS2_18_107:D13_unique.bam",-6.51706075668335,-3.47356534004211
"SS2_18_107:D7_unique.bam",-0.473281025886536,-1.69573318958282
"SS2_18_107:D8_unique.bam",-6.56599903106689,-2.48530030250549
"SS2_18_107:D11_unique.bam",-0.329151898622513,-0.216554790735245
"SS2_18_107:D10_unique.bam",0.996401488780975,0.921668350696564
"SS2_18_107:D14_unique.bam",-5.84242630004883,-0.343339890241623
"SS2_18_107:D18_unique.bam",-5.50095176696777,-3.16542935371399
"SS2_18_107:D16_unique.bam",1.4310382604599,1.05781149864197
"SS2_18_107:D21_unique.bam",-7.35980796813965,-0.0793697312474251
"SS2_18_107:D19_unique.bam",-1.34803318977356,-1.32196056842804
"SS2_18_107:D22_unique.bam",-5.51931858062744,-2.76287078857422
"SS2_18_107:E4_unique.bam",-4.06385374069214,-0.065201111137867
"SS2_18_107:E3_unique.bam",-5.18263864517212,-1.20452809333801
"SS2_18_107:E11_unique.bam",0.0203147381544113,-0.949614882469177
"SS2_18_107:E7_unique.bam",-3.01489090919495,-1.05716693401337
"SS2_18_107:E8_unique.bam",-2.18180537223816,-0.322516620159149
"SS2_18_107:E19_unique.bam",-5.6029052734375,-2.80433964729309
"SS2_18_107:E20_unique.bam",3.20734262466431,1.20464599132538
"SS2_18_107:F2_unique.bam",-4.28514337539673,-2.32754516601562
"SS2_18_107:F3_unique.bam",-6.31388807296753,0.653229534626007
"SS2_18_107:E16_unique.bam",-4.69798898696899,0.947447299957275
"SS2_18_107:E17_unique.bam",-3.83275055885315,-2.11654496192932
"SS2_18_107:E13_unique.bam",-4.41823816299438,0.799332559108734
"SS2_18_107:E15_unique.bam",-4.59563732147217,-1.56842541694641
"SS2_18_107:E24_unique.bam",-7.05015993118286,-1.80839323997498
"SS2_18_107:F7_unique.bam",-0.590667486190796,-1.63115048408508
"SS2_18_107:F6_unique.bam",-6.52487230300903,-2.40359354019165
"SS2_18_107:F10_unique.bam",-1.35041618347168,-1.43186974525452
"SS2_18_107:F14_unique.bam",1.33309495449066,1.10765337944031
"SS2_18_107:F5_unique.bam",0.647328853607178,1.01894879341125
"SS2_18_107:F8_unique.bam",-7.24503135681152,0.08839051425457
"SS2_18_107:F22_unique.bam",-5.4529881477356,-3.32731938362122
"SS2_18_107:F11_unique.bam",-4.37595748901367,-1.85698914527893
"SS2_18_107:F20_unique.bam",-4.86590623855591,-2.41565108299255
"SS2_18_107:F17_unique.bam",-5.52987384796143,-3.18993353843689
"SS2_18_107:G13_unique.bam",-5.67173862457275,-1.56391823291779
"SS2_18_107:F24_unique.bam",-7.55058622360229,-0.00724349869415164
"SS2_18_107:G14_unique.bam",-3.98911285400391,-2.18734049797058
"SS2_18_107:G4_unique.bam",-6.21192359924316,-2.97135996818542
"SS2_18_107:G6_unique.bam",-6.33391189575195,-0.334016740322113
"SS2_18_107:G12_unique.bam",2.1529700756073,1.19499826431274
"SS2_18_107:G16_unique.bam",-4.74035167694092,-1.05067503452301
"SS2_18_107:G8_unique.bam",-1.5938127040863,-1.20365762710571
"SS2_18_107:G11_unique.bam",-5.50129222869873,0.783319652080536
"SS2_18_107:G10_unique.bam",-3.93656826019287,-1.95988774299622
"SS2_18_107:G15_unique.bam",-7.06996011734009,-1.30523705482483
"SS2_18_107:G23_unique.bam",-6.07686328887939,-0.764355838298798
"SS2_18_107:H11_unique.bam",-5.55226612091064,-0.623384237289429
"SS2_18_107:H3_unique.bam",2.52462673187256,1.34161221981049
"SS2_18_107:H9_unique.bam",-6.19132709503174,0.00254989741370082
"SS2_18_107:H17_unique.bam",-7.43547677993774,0.475606858730316
"SS2_18_107:H20_unique.bam",2.58907699584961,1.25612688064575
"SS2_18_107:H22_unique.bam",-3.17404079437256,-1.22041344642639
"SS2_18_107:H4_unique.bam",-5.0827488899231,-2.0955867767334
"SS2_18_107:H7_unique.bam",-5.98049592971802,-0.337429612874985
"SS2_18_107:H14_unique.bam",-7.28909969329834,-0.0446437485516071
"SS2_18_107:H19_unique.bam",0.569471538066864,0.803054988384247
"SS2_18_107:H21_unique.bam",-7.43717765808105,-0.720599353313446
"SS2_18_107:I4_unique.bam",0.0980710312724113,0.778950929641724
"SS2_18_107:I5_unique.bam",-0.617912769317627,0.194751873612404
"SS2_18_107:H24_unique.bam",-5.19405698776245,0.29775807261467
"SS2_18_107:I11_unique.bam",-0.751749098300934,-0.130946695804596
"SS2_18_107:I14_unique.bam",-3.34012389183044,-1.03280544281006
"SS2_18_107:I2_unique.bam",-6.26505565643311,0.11261285841465
"SS2_18_107:I13_unique.bam",-1.22490406036377,-1.58504498004913
"SS2_18_107:I19_unique.bam",-6.23043537139893,-0.225535750389099
"SS2_18_107:I10_unique.bam",2.16635346412659,1.27167463302612
"SS2_18_107:I12_unique.bam",-4.18523263931274,-0.0433373339474201
"SS2_18_107:J3_unique.bam",-5.02378940582275,-2.59298729896545
"SS2_18_107:I20_unique.bam",-6.58066892623901,0.749680280685425
"SS2_18_107:J6_unique.bam",-1.06505560874939,-1.21933782100677
"SS2_18_107:I22_unique.bam",-4.85721063613892,-1.7570538520813
"SS2_18_107:J1_unique.bam",-1.09664082527161,-0.366355746984482
"SS2_18_107:J7_unique.bam",-6.27946901321411,-3.00055766105652
"SS2_18_107:J4_unique.bam",1.8817902803421,1.26464855670929
"SS2_18_107:J5_unique.bam",-7.19380187988281,-1.27500307559967
"SS2_18_107:J18_unique.bam",-5.8158655166626,-1.71748483181
"SS2_18_107:J17_unique.bam",-6.38110399246216,-0.275085091590881
"SS2_18_107:J15_unique.bam",-4.37619876861572,0.690522491931915
"SS2_18_107:J11_unique.bam",-6.63366937637329,0.857284128665924
