"x"
4
9
4
9
4
4
4
4
6
4
6
4
4
4
9
9
4
4
4
9
4
9
4
9
4
4
4
9
4
6
4
4
9
9
9
4
4
4
6
4
4
6
4
9
4
4
4
4
4
9
4
9
4
9
4
4
6
4
4
4
4
4
4
9
4
9
4
4
4
9
4
4
4
4
9
7
4
4
7
6
4
4
4
4
4
9
9
4
4
4
4
4
4
9
4
4
4
9
4
4
4
4
9
4
4
4
4
4
9
4
4
9
4
4
4
9
9
4
4
4
4
7
4
4
7
9
4
4
7
9
9
4
4
4
4
4
4
4
9
4
4
4
4
9
9
4
4
4
4
4
4
4
4
4
4
4
9
4
4
9
9
4
4
4
4
6
6
4
6
4
7
6
6
9
4
4
4
4
4
9
4
4
4
7
4
4
6
4
4
4
4
9
7
4
9
4
4
4
4
4
4
4
4
4
7
4
9
4
4
4
4
4
9
4
9
4
7
7
6
4
9
4
4
7
4
4
9
4
6
6
4
4
4
4
4
4
9
4
4
4
6
9
4
4
8
4
4
9
9
4
9
4
4
4
6
4
4
4
9
4
4
4
4
4
9
4
4
4
4
4
9
4
9
10
10
7
10
9
10
10
9
9
7
7
7
7
6
7
7
7
6
6
7
7
6
10
9
7
9
7
7
10
7
9
9
10
10
7
7
7
7
6
6
6
7
7
7
7
9
7
6
10
9
10
10
9
7
7
7
6
6
7
6
7
6
6
7
6
6
9
10
9
10
10
10
6
10
10
9
7
9
7
7
7
6
7
6
6
6
6
6
6
7
9
10
7
6
10
10
10
10
7
10
9
6
6
6
7
7
6
6
7
7
6
9
10
7
9
10
9
10
10
7
10
6
6
6
10
7
7
7
6
7
7
6
7
7
10
7
10
10
9
7
7
10
7
7
7
7
7
6
7
6
6
6
7
8
9
6
7
7
10
10
10
9
10
7
7
7
6
6
6
7
6
6
7
9
10
6
7
10
10
10
10
7
7
7
7
6
6
7
7
7
6
7
6
7
6
6
10
7
7
10
10
10
10
10
7
7
10
6
7
7
6
7
7
7
7
7
6
6
9
10
6
7
10
7
7
7
10
7
10
10
6
7
7
7
6
7
6
6
6
7
6
9
10
7
9
7
10
10
9
7
9
10
10
6
7
6
6
7
7
6
6
6
6
7
10
7
10
7
10
10
10
9
9
10
7
9
7
7
7
7
7
7
6
6
7
7
7
10
6
10
7
10
10
10
9
7
6
7
6
7
6
6
7
7
6
6
6
7
7
10
7
10
10
7
9
7
10
7
10
10
9
6
6
6
7
6
7
8
7
7
6
7
10
9
10
10
9
9
10
10
9
6
6
7
7
8
6
6
6
8
8
8
8
8
8
5
5
5
5
5
5
5
5
5
5
5
1
1
1
1
1
1
1
1
1
8
8
8
1
1
1
1
1
1
1
1
8
8
1
1
8
1
1
1
1
1
1
8
5
8
1
8
8
1
1
8
1
8
1
1
1
8
1
8
1
8
1
1
1
1
1
1
1
8
1
8
8
8
1
1
1
1
1
1
1
1
1
1
8
1
8
1
1
1
1
1
8
1
1
8
1
1
1
1
8
1
8
8
1
8
1
1
8
1
8
1
1
1
8
1
8
1
8
1
1
1
1
1
1
1
1
1
8
5
1
5
8
8
8
1
1
1
1
1
1
1
1
1
1
1
1
8
1
1
1
8
8
8
8
8
1
1
1
1
1
1
8
1
1
1
8
1
1
1
1
1
1
8
1
1
1
1
8
8
1
1
1
1
1
1
1
1
1
1
1
1
1
8
1
1
1
1
1
8
1
8
1
8
1
8
1
1
1
1
1
1
8
1
1
8
8
1
8
1
1
8
1
1
1
1
1
8
1
1
1
1
1
1
8
1
1
8
1
1
8
1
1
5
1
8
1
8
1
1
1
1
1
1
1
1
1
1
1
1
5
1
8
5
1
1
1
5
1
8
8
1
1
1
1
1
1
1
1
5
1
1
1
1
1
1
5
1
8
1
8
8
1
1
1
8
1
1
1
1
1
1
1
5
1
1
1
1
1
8
8
1
1
1
1
1
1
1
1
1
8
1
1
1
1
1
1
8
1
1
8
1
1
8
1
8
1
8
1
1
1
1
1
8
1
1
1
1
1
1
1
1
8
1
1
1
1
8
1
1
1
1
8
8
2
1
1
8
8
1
1
8
1
1
1
1
1
8
1
1
1
1
1
1
1
1
8
1
1
1
8
1
8
1
8
1
1
1
2
1
5
1
1
1
5
1
1
1
1
1
1
8
8
1
1
1
8
1
1
1
1
1
1
2
1
1
1
1
8
1
1
1
1
1
1
1
8
1
1
1
1
8
1
1
8
8
8
8
1
8
8
8
1
8
1
1
1
1
1
1
8
1
8
1
1
1
1
1
8
1
1
8
1
1
1
8
8
8
1
1
1
1
1
1
1
1
1
1
1
6
1
1
1
1
1
1
1
5
1
1
1
8
1
1
1
8
1
1
1
8
1
1
1
1
1
5
8
8
1
1
1
1
8
1
1
1
1
1
8
1
1
1
1
8
8
1
8
1
1
1
1
1
1
8
8
1
1
1
1
8
1
1
8
5
1
1
1
2
8
1
1
1
1
1
1
1
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
8
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
8
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
8
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
8
5
5
5
5
5
5
5
5
5
5
5
8
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
